College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,92.5,***,,,,,,,
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,***,,,,,,,,
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",IT,INFORMATION TECHNOLOGY,105.5,***,102.5,***,,,***,,
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",ME,MECHANICAL ENGINEERING,***,,,,,,,,
2705,"CSI College of Engineering, Ketti Valley, The Nilgiris-643215.",SC,Computer Science and Engineering (Cyber Security),118,***,89.5,,,,***,,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",AD,Artificial Intelligence and Data Science,179,176.5,168.5,170,,,122,126.5,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),176.5,175.5,,169.5,,,127,125.5,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",AU,AUTOMOBILE ENGINEERING,142.5,131.5,133,100.5,,,***,,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",CE,CIVIL ENGINEERING,145,126.5,***,123.5,,,***,109,115
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",CS,COMPUTER SCIENCE AND ENGINEERING,183.5,177.5,168.5,170,,,120.5,130.5,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EA,Electronics and Communication (Advanced Communication Technology),172,168.5,152.5,161.5,,,***,,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,179.5,175.5,168,170,,,84,126,118
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171,166.5,155.5,157.5,,,***,,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EV,Electronics Engineering (VLSI Design and Technology),173,169.5,166,158.5,,,***,,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",IT,INFORMATION TECHNOLOGY,180,177,171,169,,,117.5,126.5,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",ME,MECHANICAL ENGINEERING,159,150,132.5,143.5,,,***,154,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",SC,Computer Science and Engineering (Cyber Security),176.5,174.5,174.5,167.5,,,120.5,,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",AD,Artificial Intelligence and Data Science,148.5,134.5,104,135,,,86.5,132.5,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",AG,AGRICULTURAL ENGINEERING,117.5,***,,***,,,***,103,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),132.5,125.5,,122,,,90,106,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",BM,BIO MEDICAL ENGINEERING,115,***,,***,,,***,83,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",BT,BIO TECHNOLOGY,122,***,90.5,***,,,***,***,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",CD,COMPUTER SCIENCE AND DESIGN,125,117,,118,,,,94,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",CE,CIVIL ENGINEERING,108,***,,***,,,***,90.5,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",CH,CHEMICAL ENGINEERING,106,***,,***,,,***,,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),133,109.5,,104.5,,,***,110,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",CS,COMPUTER SCIENCE AND ENGINEERING,143,132,122,125.5,,,***,***,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,117.5,110.5,119,,,,***,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,120,104.5,,94,,,***,82,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,125.5,99.5,,107,,,97.5,,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",IT,INFORMATION TECHNOLOGY,139,125,***,123.5,,,***,96.5,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",ME,MECHANICAL ENGINEERING,106.5,***,,***,,,***,***,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",RM,ROBOTICS AND AUTOMATION,119.5,93.5,,105,,,101,92.5,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",SC,Computer Science and Engineering (Cyber Security),129.5,121.5,***,119,,,***,,
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi, Perundurai (Tk), Erode District-638057.",XM,MECHANICAL ENGINEERING (TAMIL MEDIUM),***,,,,,,,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",AE,AERONAUTICAL ENGINEERING,167.5,156,149,142.5,,,121,154.5,118
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",AG,AGRICULTURAL ENGINEERING,137,102,112,***,,,108.5,130,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",AL,Artificial Intelligence and Machine Learning,183,165.5,153.5,165,,,140,125,123
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",AU,AUTOMOBILE ENGINEERING,130,91.5,83.5,100.5,,,***,124,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",BM,BIO MEDICAL ENGINEERING,154.5,138.5,143,114.5,,,105.5,105.5,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",CE,CIVIL ENGINEERING,146.5,107.5,119.5,111,,,***,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",CH,CHEMICAL ENGINEERING,155,136,142,121.5,,,***,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",CS,COMPUTER SCIENCE AND ENGINEERING,173.5,165,158.5,161.5,,,134,126.5,132
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,166.5,158,155.5,158.5,,,131.5,130.5,117.5
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,157,149,,145.5,,,111,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,152,149.5,,141.5,,,93.5,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",FD,FOOD TECHNOLOGY,134.5,***,,***,,,***,,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",IT,INFORMATION TECHNOLOGY,180,164,157.5,159.5,,,125.5,104.5,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",ME,MECHANICAL ENGINEERING,142,124.5,117.5,105.5,,,***,***,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",MZ,Mechatronics Engineering,145.5,134,***,115,,,***,100,
2708,"Hindusthan College of Engineering and Technology(Autonomous), Othakkalmandapam Village, Coimbatore South Taluk, Coimbatore District-641032.",SC,Computer Science and Engineering (Cyber Security),168.5,162.75,151.5,158,,,132.5,146.5,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,AU,AUTOMOBILE ENGINEERING,159,150,146.5,149,,,128.5,120,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,CE,CIVIL ENGINEERING,167,158.5,158,158.5,,,151,156,137.5
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,CS,COMPUTER SCIENCE AND ENGINEERING,188.5,185,,184,,,173.5,,154
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184,181,180.5,180,,,171,170.5,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,179.5,172.5,177,171.5,,,153,148,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,IT,INFORMATION TECHNOLOGY,187.5,181,179,182,,,176,157.5,
2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,ME,MECHANICAL ENGINEERING,165.5,162.5,163,158,,,143.5,129,147
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",AD,Artificial Intelligence and Data Science,190.5,186,177,186.5,,,160.5,163,158.5
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",CE,CIVIL ENGINEERING,167,154,147.5,150.5,,,130.5,156.5,
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",CS,COMPUTER SCIENCE AND ENGINEERING,189,185.5,185,184,,,160,172,
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,183,181,178.5,180,,,151,137.5,124.5
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,179,172,162.5,169.5,,,137,88,150
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",EV,Electronics Engineering (VLSI Design and Technology),181.5,172,166.5,173,,,126.5,137,
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",IT,INFORMATION TECHNOLOGY,185,182.5,175,182,,,144,167,138.5
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",ME,MECHANICAL ENGINEERING,168.5,157.5,143.5,143,,,127.5,109,109.5
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",SC,Computer Science and Engineering (Cyber Security),184,182.5,179,182,,,152.5,,129
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",AD,Artificial Intelligence and Data Science,181.5,178,173.5,174,,,129,117.5,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",AL,Artificial Intelligence and Machine Learning,178.5,177.5,,173,,,125.5,100.5,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",AU,AUTOMOBILE ENGINEERING,158,153,,150,,,,,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",CD,COMPUTER SCIENCE AND DESIGN,177.5,175.5,169.5,169.5,,,108.5,***,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",CE,CIVIL ENGINEERING,168,151.5,160.5,147,,,***,,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",CH,CHEMICAL ENGINEERING,167.5,152.5,154,147,,,***,,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,185,180.5,172.5,176.5,,,135.5,117.5,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182,179,173,173.5,,,128.5,***,133.5
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,176.5,174,160.5,165.5,,,106.5,149,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,172.5,170,158.5,162,,,***,,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",FD,FOOD TECHNOLOGY,165.5,155,155.5,139,,,***,,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",IT,INFORMATION TECHNOLOGY,180,178,172.5,174.5,,,130,104.5,***
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",ME,MECHANICAL ENGINEERING,167.5,161,162.5,159,,,109,86.5,
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",MZ,Mechatronics Engineering,166.5,161,142,153.5,,,***,***,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",AD,Artificial Intelligence and Data Science,192.5,191.5,188,189.5,,,176.5,174.5,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",AE,AERONAUTICAL ENGINEERING,186.5,180,186,173.5,,,145.5,185,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",AU,AUTOMOBILE ENGINEERING,176.5,173,164.5,166.5,,,133,143,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",BT,BIO TECHNOLOGY,186,181.5,180,176,,,151,162.5,143.5
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",CE,CIVIL ENGINEERING,177,174.5,161.5,164.5,,,141.5,149,154.5
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",CS,COMPUTER SCIENCE AND ENGINEERING,194,192.5,192,191,,,177.5,176,171
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,193,191.5,190,190,,,172,167.5,140
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,190,188,186,185.5,,,162,151.5,144
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,188,184.5,182,179.5,,,160.5,135,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",FT,FASHION TECHNOLOGY,168,162,145,149,,,123,95.5,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",IT,INFORMATION TECHNOLOGY,192.5,191.5,191.5,189.5,,,175,158,168.5
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",ME,MECHANICAL ENGINEERING,181,178,175.5,174,,,154,124.5,134.5
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",MZ,Mechatronics Engineering,184.5,179.5,176,173.5,,,145,119,
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",TX,TEXTILE TECHNOLOGY,168,161,,151,,,125,,
2713,"M.P.Nachimuthu M.Jaganathan Engineering College, Chennimalai, Erode-638112.",CE,CIVIL ENGINEERING,***,,,,,,,,
2713,"M.P.Nachimuthu M.Jaganathan Engineering College, Chennimalai, Erode-638112.",CS,COMPUTER SCIENCE AND ENGINEERING,132,***,,***,,,93,89,108
2713,"M.P.Nachimuthu M.Jaganathan Engineering College, Chennimalai, Erode-638112.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,116.5,***,,***,,,***,96.5,
2713,"M.P.Nachimuthu M.Jaganathan Engineering College, Chennimalai, Erode-638112.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,83.5,,,,,,,,
2713,"M.P.Nachimuthu M.Jaganathan Engineering College, Chennimalai, Erode-638112.",IT,INFORMATION TECHNOLOGY,125.5,***,,***,,,90,106,106.5
2713,"M.P.Nachimuthu M.Jaganathan Engineering College, Chennimalai, Erode-638112.",ME,MECHANICAL ENGINEERING,88.5,,,,,,***,,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",AD,Artificial Intelligence and Data Science,156,141,105,139.5,,,***,***,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",AG,AGRICULTURAL ENGINEERING,122.5,***,,***,,,***,101.5,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",BM,BIO MEDICAL ENGINEERING,134.5,***,,99,,,***,122,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",CE,CIVIL ENGINEERING,127.5,105,,91,,,,,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",CH,CHEMICAL ENGINEERING,127,119,99,***,,,***,105,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",CI,Computer Science and Engineering (Internet of Things),145,131.5,,135.5,,,,,
2715,"Nandha Engineering College (Autonomous), 28, Chennimalaipalayam Road, Pitchandampalayam Post, Erode-638052.",CS,COMPUTER SCIENCE AND ENGINEERING,156,141,133,136,,,***,106,
